Input,Pred,Pred_Latin,Gold
จงเขียนวิธีเฮ็ด แจ่วบักเขือ เป็นภาษาอีสาน,"แจ่วบักเขือ เป็นอาหารพื้นเมืองของภาคอีสาน โดยใช้บักเขือเป็นส่วนประกอบหลักในการทำอาหาร โดยมีวิธีทำดังนี้

1.  เตรียมวัตถุดิบ *   บักเขือ 2 ลูก *   พริกขี้หนู 5-6 เม็ด *   กระเทียม 3 กลีบ *   ตะไคร้ 2 ต้น *   ใบมะกรูด 2 ใบ *   น้ำปลา 2 ช้อนโต๊ะ *   น้ำมะนาว 1 ช้อนโต๊ะ *   น้ำตาลปี๊บ 1 ช้อนชา *   น้ำปลาร้า 1 ช้อนโต๊ะ *   น้ำ 1 ถ้วยตวง
2.  ตัดบักเขือเป็นชิ้นเล็ก ๆ
3.  ใส่น้ำลงในหม้อตั้งไฟให้เดือด
4.  ใส่พริกขี้หนู กระเทียม ตะไคร้ และใบมะกรูดลงไปต้ม
5.  เมื่อน้ำเดือดแล้วให้ใส่บักเขือลงไปต้ม
6.  เมื่อบักเขือสุกแล้วให้ใส่น้ำปลา น้ำมะนาว น้ำตาลปี๊บ และน้ำปลาร้าลงไป
7.  คนให้เข้ากันและต้มต่อไปอีกประมาณ 5 นาที
8.  ตักเสิร์ฟ","aechwbakekhueo epnoaharphuenemueongkhongphakhoisan odyaichbakekhueoepnswnprakobhlakainkarthamoahar odymiwithithamdangni

1.  etriymwatthudib *   bakekhueo 2 luk *   phrikkhihnu 5-6 emd *   kraethiym 3 klib *   taaikhr 2 tn *   aibmakrud 2 aib *   nampla 2 chonota *   nammanaw 1 chonota *   namtalpib 1 choncha *   namplara 1 chonota *   nam 1 thwytwng
2.  tadbakekhueoepnchinelk -
3.  aisnamlngainhmotangaifaihedueod
4.  aisphrikkhihnu kraethiym taaikhr aelaaibmakrudlngaiptm
5.  emueonamedueodaelwaihaisbakekhueolngaiptm
6.  emueobakekhueosukaelwaihaisnampla nammanaw namtalpib aelanamplaralngaip
7.  khnaihekhakanaelatmtoaipoikpraman 5 nathi
8.  takesirf",.
จงเขียนวิธีเฮ็ด อ่อมน้องวัว เป็นภาษาอีสาน,"**วิธีทำอ่อมน้องวัว**

อ่อมน้องวัว เป็นอาหารพื้นเมืองของภาคอีสาน โดยใช้เนื้อวัวเป็นส่วนประกอบหลัก และมีรสชาติเผ็ดร้อนจากพริกและเครื่องเทศ ต่อไปนี้คือสูตรและวิธีทำอ่อมน้องวัวแบบง่ายๆ

**ส่วนผสม**

*   เนื้อวัว 500 กรัม
*   พริกขี้หนู 5-6 เม็ด
*   กระเทียม 3-4 กลีบ
*   รากผักชี 2-3 ราก
*   ตะไคร้ 2-3 แท่ง
*   ใบมะกรูด 5-6 ใบ
*   น้ำมันพืช 2 ช้อนโต๊ะ
*   น้ำปลา 2 ช้อนโต๊ะ
*   น้ำตาลปี๊บ 1 ช้อนโต๊ะ
*   น้ำ 2 ถ้วย
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   ใบผักชีฝรั่งสำหรับโรยหน้า

**วิธีทำ**

1.  ใส่น้ำมันลงในกระทะและรอจนน้ำมันร้อน
2.  ใส่กระเทียมลงไปผัดจนมีกลิ่นหอม
3.  ใส่พริกขี้หนู รากผักชี ตะไคร้ และใบมะกรูดลงไปผัดให้เข้ากัน
4.  ใส่เนื้อวัวลงไปผัดจนเนื้อสุก
5.  เติมน้ำปลา น้ำตาลปี๊บ และน้ำลงไป คนให้เข้ากัน
6.  รอจนน้ำเดือดและเนื้อสุก
7.  ใส่น้ำมะนาวลงไปและคนให้เข้ากัน
8.  ตักอ่อมน้องวัวใส่จานและโรยด้วยใบผักชีฝรั่ง
9.  เสิร์ฟพร้อมข้าวสวยร้อนๆ","**withithamoomnongwaw**

oomnongwaw epnoaharphuenemueongkhongphakhoisan odyaichenueowawepnswnprakobhlak aelamirschatiephdronchakphrikaelaekhrueongeths toaipnikhueosutraelawithithamoomnongwawaebbngay-

**swnphsm**

*   enueowaw 500 kram
*   phrikkhihnu 5-6 emd
*   kraethiym 3-4 klib
*   rakphakchi 2-3 rak
*   taaikhr 2-3 aethng
*   aibmakrud 5-6 aib
*   nammanphuech 2 chonota
*   nampla 2 chonota
*   namtalpib 1 chonota
*   nam 2 thwy
*   nammanaw 1 chonota
*   aibphakchifrangsamhraboryhna

**withitham**

1.  aisnammanlngainkrathaaelarochnnammanron
2.  aiskraethiymlngaipphadchnmiklinhom
3.  aisphrikkhihnu rakphakchi taaikhr aelaaibmakrudlngaipphadaihekhakan
4.  aisenueowawlngaipphadchnenueosuk
5.  etimnampla namtalpib aelanamlngaip khnaihekhakan
6.  rochnnamedueodaelaenueosuk
7.  aisnammanawlngaipaelakhnaihekhakan
8.  takoomnongwawaischanaelaorydwyaibphakchifrang
9.  esirfphromkhawswyron-",.
จงเขียนวิธีเฮ็ด ตำบักหุ่ง เป็นภาษาอีสาน,"**วิธีทำตำบักหุ่ง**

**ส่วนผสม**

*   บักหุ่ง 1 ถ้วย
*   พริกขี้หนู 5-6 เม็ด
*   กระเทียม 3-4 กลีบ
*   ตะไคร้ 2-3 แท่ง
*   น้ำปลา 2 ช้อนโต๊ะ
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   น้ำตาลปี๊บ 1 ช้อนชา
*   น้ำ 1/2 ถ้วย
*   น้ำมันพืช 1 ช้อนโต๊ะ
*   ต้นหอมซอย 1 ต้น
*   พริกไทยป่น 1/2 ช้อนชา
*   เกลือป่น 1/2 ช้อนชา

**วิธีทำ**

1.  ใส่น้ำลงในหม้อตั้งไฟรอเดือด
2.  ใส่บักหุ่งลงไปต้มประมาณ 5 นาที หรือจนบักหุ่งเริ่มสุก
3.  ตักบักหุ่งออกมาพักให้เย็น
4.  ใส่พริกขี้หนู กระเทียม และตะไคร้ลงในครกตำให้ละเอียด
5.  ใส่บักหุ่งที่ต้มสุกแล้วลงในครกตำให้เข้ากันกับเครื่องแกง
6.  ใส่น้ำปลา น้ำมะนาว น้ำตาลปี๊บ พริกไทยป่น เกลือป่น ลงไปตำให้เข้ากัน
7.  ใส่น้ำมันพืชลงไปผัดให้เข้ากัน
8.  ใส่ต้นหอมซอยลงไปผัดให้เข้ากัน
9.  ตักตำบักหุ่งใส่จานเสิร์ฟ","**withithamtambakhung**

**swnphsm**

*   bakhung 1 thwy
*   phrikkhihnu 5-6 emd
*   kraethiym 3-4 klib
*   taaikhr 2-3 aethng
*   nampla 2 chonota
*   nammanaw 1 chonota
*   namtalpib 1 choncha
*   nam 1/2 thwy
*   nammanphuech 1 chonota
*   tnhomsoy 1 tn
*   phrikaithypn 1/2 choncha
*   eklueopn 1/2 choncha

**withitham**

1.  aisnamlngainhmotangaifroedueod
2.  aisbakhunglngaiptmpraman 5 nathi hrueochnbakhungerimsuk
3.  takbakhungookmaphakaiheyn
4.  aisphrikkhihnu kraethiym aelataaikhrlngainkhrktamaihlaeoiyd
5.  aisbakhungthitmsukaelwlngainkhrktamaihekhakankabekhrueongaekng
6.  aisnampla nammanaw namtalpib phrikaithypn eklueopn lngaiptamaihekhakan
7.  aisnammanphuechlngaipphadaihekhakan
8.  aistnhomsoylngaipphadaihekhakan
9.  taktambakhungaischanesirf",.
จงเขียนวิธีเฮ็ด หมกหน่อไม้ เป็นภาษาอีสาน,"หมกหน่อไม้เป็นอาหารพื้นเมืองของภาคอีสาน โดยใช้หน่อไม้เป็นส่วนประกอบหลักในการปรุงรสชาติ โดยวิธีทำหมกหน่อไม้ ดังนี้

1.  เตรียมวัตถุดิบ หน่อไม้ 1 ถ้วยตวง หอมแดง 3-4 หัว ตะไคร้ 2-3 แท่ง พริกขี้หนู 5-6 เม็ด มะนาว 2 ลูก น้ำปลา 2 ช้อนโต๊ะ น้ำมะนาว 1 ช้อนโต๊ะ น้ำตาลปี๊บ 1 ช้อนชา ปลาร้า 1 ช้อนโต๊ะ
2.  นำหน่อไม้ไปล้างให้สะอาด จากนั้นนำไปแช่น้ำให้นิ่ม
3.  ตั้งกระทะให้ร้อน ใส่น้ำมันพืชลงไป จากนั้นนำหอมแดงและตะไคร้ไปผัดให้หอม
4.  ใส่หน่อไม้ พริกขี้หนู ปลาร้า น้ำปลา น้ำมะนาว และน้ำตาลปี๊บลงไปผัดให้เข้ากัน
5.  เมื่อหน่อไม้สุกแล้วให้นำออกมาพักให้เย็น
6.  เมื่อหน่อไม้เย็นแล้วให้นำไปบดให้ละเอียด
7.  นำหมกหน่อไม้ไปเสิร์ฟพร้อมกับข้าวเหนียว","hmkhnoaimepnoaharphuenemueongkhongphakhoisan odyaichhnoaimepnswnprakobhlakainkarprungrschati odywithithamhmkhnoaim dangni

1.  etriymwatthudib hnoaim 1 thwytwng homaedng 3-4 haw taaikhr 2-3 aethng phrikkhihnu 5-6 emd manaw 2 luk nampla 2 chonota nammanaw 1 chonota namtalpib 1 choncha plara 1 chonota
2.  namhnoaimaiplangaihsaoad chaknannamaipaechnamaihnim
3.  tangkrathaaihron aisnammanphuechlngaip chaknannamhomaedngaelataaikhraipphadaihhom
4.  aishnoaim phrikkhihnu plara nampla nammanaw aelanamtalpiblngaipphadaihekhakan
5.  emueohnoaimsukaelwaihnamookmaphakaiheyn
6.  emueohnoaimeynaelwaihnamaipbdaihlaeoiyd
7.  namhmkhnoaimaipesirfphromkabkhawehniyw",.
จงเขียนวิธีเฮ็ด ซอยจุ๊ เป็นภาษาอีสาน,"ซอยจุ๊ เป็นอาหารที่มีต้นกำเนิดจากจีน แต่ได้รับความนิยมอย่างมากในภาคอีสานของประเทศไทย โดยเฉพาะในจังหวัดอุดรธานี ซอยจุ๊เป็นอาหารที่ทำจากเนื้อสัตว์ เช่น หมู หรือไก่ ที่ถูกตัดเป็นชิ้นเล็กๆ และปรุงรสชาติด้วยเครื่องเทศและสมุนไพรต่างๆ ต่อไปนี้คือสูตรและวิธีทำซอยจุ๊แบบภาคอีสาน

**ส่วนผสม**

*   เนื้อสัตว์ (หมูหรือไก่) 500 กรัม
*   น้ำมันพืช 2 ช้อนโต๊ะ
*   กระเทียม 3 กลีบ
*   รากผักชี 1 ราก
*   ต้นหอม 1 ต้น
*   พริกไทย 1/2 ช้อนชา
*   ซีอิ๊วขาว 1 ช้อนโต๊ะ
*   ซอสหอยนางรม 1 ช้อนโต๊ะ
*   น้ำตาลปี๊บ 1 ช้อนชา
*   น้ำปลา 1 ช้อนโต๊ะ
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   น้ำ 1 ถ้วย
*   ต้นหอมซอย 1 ต้น
*   พริกขี้หนู 2-3 เม็ด

**วิธีทำ**

1.  ตัดเนื้อสัตว์เป็นชิ้นเล็กๆ
2.  ใส่น้ำมันพืชลงในกระทะและผัดกระเทียม รากผักชี และต้นหอมจนมีกลิ่นหอม
3.  ใส่เนื้อสัตว์ลงในกระทะและผัดจนเนื้อสัตว์สุก
4.  ใส่พริกไทย ซีอิ๊วขาว ซอสหอยนางรม น้ำตาลปี๊บ น้ำปลา และน้ำมะนาวลงในกระทะและผัดจนเนื้อสัตว์เป็นสีน้ำตาล
5.  ใส่น้ำลงในกระทะและต้มจนเนื้อสัตว์เป","soychu epnoaharthimitnkamenidchakchin aetaidrabkhwamniymoyangmakainphakhoisankhongpraethsaithy odyechphaaainchanghwadoudrthani soychuepnoaharthithamchakenueosatw echn hmu hrueoaik thithuktadepnchinelk- aelaprungrschatidwyekhrueongethsaelasmunaiphrtang- toaipnikhueosutraelawithithamsoychuaebbphakhoisan

**swnphsm**

*   enueosatw (hmuhrueoaik) 500 kram
*   nammanphuech 2 chonota
*   kraethiym 3 klib
*   rakphakchi 1 rak
*   tnhom 1 tn
*   phrikaithy 1/2 choncha
*   sioiwkhaw 1 chonota
*   soshoynangrm 1 chonota
*   namtalpib 1 choncha
*   nampla 1 chonota
*   nammanaw 1 chonota
*   nam 1 thwy
*   tnhomsoy 1 tn
*   phrikkhihnu 2-3 emd

**withitham**

1.  tadenueosatwepnchinelk-
2.  aisnammanphuechlngainkrathaaelaphadkraethiym rakphakchi aelatnhomchnmiklinhom
3.  aisenueosatwlngainkrathaaelaphadchnenueosatwsuk
4.  aisphrikaithy sioiwkhaw soshoynangrm namtalpib nampla aelanammanawlngainkrathaaelaphadchnenueosatwepnsinamtal
5.  aisnamlngainkrathaaelatmchnenueosatwep",.
จงเขียนวิธีเฮ็ด แกงขี้เหล็ก เป็นภาษาอีสาน,"**แกงหมูสับกับขี้เหล็ก**

**ส่วนผสม**

*   เนื้อหมูสับ 200 กรัม
*   ขี้เหล็ก 1 ถ้วย
*   พริกแกง 2 ช้อนโต๊ะ
*   น้ำมันพืช 2 ช้อนโต๊ะ
*   น้ำตาลปี๊บ 1 ช้อนชา
*   น้ำปลา 1 ช้อนโต๊ะ
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   พริกขี้หนู 2-3 เม็ด
*   ตะไคร้ 2 ต้น
*   ใบมะกรูด 2 ใบ
*   น้ำ 1 ถ้วย
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   น้ำปลา 1 ช้อนโต๊ะ
*   น้ำตาลปี๊บ 1 ช้อนชา
*   พริกขี้หนู 2-3 เม็ด
*   ตะไคร้ 2 ต้น
*   ใบมะกรูด 2 ใบ
*   น้ำ 1 ถ้วย

**วิธีทำ**

1.  ตั้งกระทะ ใส่น้ำมันพืชลงไป 2 ช้อนโต๊ะ
2.  ใส่พริกแกงลงไปผัดให้หอม
3.  ใส่หมูสับลงไปผัดให้เข้ากัน
4.  ใส่ขี้เหล็กลงไปผัดให้เข้ากัน
5.  ใส่น้ำตาลปี๊บ น้ำปลา น้ำมะนาว พริกขี้หนู ตะไคร้ และใบมะกรูดลงไปผัดให้เข้ากัน
6.  ใส่น้ำลงไปและคนให้เข้ากัน
7.  ตั้งไฟอ่อนและเคี่ยวประมาณ 10 นาที
8.  ใส่น้ำปลา น้ำมะนาว และน้ำตาลปี๊บลงไป คนให้เข้ากัน
9.  ปิดไฟและรับประทาน","**aeknghmusabkabkhiehlk**

**swnphsm**

*   enueohmusab 200 kram
*   khiehlk 1 thwy
*   phrikaekng 2 chonota
*   nammanphuech 2 chonota
*   namtalpib 1 choncha
*   nampla 1 chonota
*   nammanaw 1 chonota
*   phrikkhihnu 2-3 emd
*   taaikhr 2 tn
*   aibmakrud 2 aib
*   nam 1 thwy
*   nammanaw 1 chonota
*   nampla 1 chonota
*   namtalpib 1 choncha
*   phrikkhihnu 2-3 emd
*   taaikhr 2 tn
*   aibmakrud 2 aib
*   nam 1 thwy

**withitham**

1.  tangkratha aisnammanphuechlngaip 2 chonota
2.  aisphrikaeknglngaipphadaihhom
3.  aishmusablngaipphadaihekhakan
4.  aiskhiehlklngaipphadaihekhakan
5.  aisnamtalpib nampla nammanaw phrikkhihnu taaikhr aelaaibmakrudlngaipphadaihekhakan
6.  aisnamlngaipaelakhnaihekhakan
7.  tangaifoonaelaekhiywpraman 10 nathi
8.  aisnampla nammanaw aelanamtalpiblngaip khnaihekhakan
9.  pidaifaelarabprathan",.
จงเขียนวิธีเฮ็ด น้ำตกคอหมูย่าง เป็นภาษาอีสาน,"**น้ำตกคอหมูย่าง**

**ส่วนผสม**

*   คอหมู 300 กรัม
*   น้ำตาลปี๊บ 2 ช้อนโต๊ะ
*   น้ำปลา 2 ช้อนโต๊ะ
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   พริกขี้หนู 5 เม็ด
*   กระเทียม 3 กลีบ
*   รากผักชี 2 ราก
*   ตะไคร้ 2 ต้น
*   ใบมะกรูด 5 ใบ
*   น้ำมันพืช 1 ช้อนโต๊ะ
*   น้ำ 1 ถ้วย

**วิธีทำ**

1.  นำคอหมูไปล้างให้สะอาด ตัดเป็นชิ้นบางๆ
2.  นำพริกขี้หนู กระเทียม รากผักชี ตะไคร้ และใบมะกรูด ไปโขลกให้ละเอียด
3.  ใส่น้ำตาลปี๊บ น้ำปลา และน้ำมะนาวลงไปโขลกให้เข้ากัน
4.  นำคอหมูมาผสมกับเครื่องปรุงและหมักไว้ประมาณ 30 นาที
5.  นำคอหมูไปย่างบนเตาย่างหรือบนกระทะที่ทาหน้าด้วยน้ำมันพืช จนเป็นสีน้ำตาล
6.  นำน้ำตาลปี๊บ น้ำปลา น้ำมะนาว พริกขี้หนู กระเทียม รากผักชี ตะไคร้ และใบมะกรูด มาตั้งไฟให้เดือด
7.  เมื่อน้ำเดือดแล้วให้ใส่คอหมูย่างลงไปต้มประมาณ 10 นาที
8.  เมื่อครบ 10 นาที ให้นำออกมาพักให้เย็น
9.  เมื่อคอหมูเย็นแล้ว ให้นำไปเสียบไม้และเสิร์ฟ","**namtkkhohmuyang**

**swnphsm**

*   khohmu 300 kram
*   namtalpib 2 chonota
*   nampla 2 chonota
*   nammanaw 1 chonota
*   phrikkhihnu 5 emd
*   kraethiym 3 klib
*   rakphakchi 2 rak
*   taaikhr 2 tn
*   aibmakrud 5 aib
*   nammanphuech 1 chonota
*   nam 1 thwy

**withitham**

1.  namkhohmuaiplangaihsaoad tadepnchinbang-
2.  namphrikkhihnu kraethiym rakphakchi taaikhr aelaaibmakrud aipokhlkaihlaeoiyd
3.  aisnamtalpib nampla aelanammanawlngaipokhlkaihekhakan
4.  namkhohmumaphsmkabekhrueongprungaelahmakaiwpraman 30 nathi
5.  namkhohmuaipyangbnetayanghrueobnkrathathithahnadwynammanphuech chnepnsinamtal
6.  namnamtalpib nampla nammanaw phrikkhihnu kraethiym rakphakchi taaikhr aelaaibmakrud matangaifaihedueod
7.  emueonamedueodaelwaihaiskhohmuyanglngaiptmpraman 10 nathi
8.  emueokhrb 10 nathi aihnamookmaphakaiheyn
9.  emueokhohmueynaelw aihnamaipesiybaimaelaesirf",.
จงเขียนวิธีเฮ็ด ปลาส้ม เป็นภาษาอีสาน,"**วิธีทำปลาส้ม**

**ส่วนผสม**

*   ปลาส้ม 1 ตัว
*   น้ำปลา 2 ช้อนโต๊ะ
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   น้ำตาลปี๊บ 1 ช้อนโต๊ะ
*   พริกขี้หนู 5 เม็ด
*   กระเทียม 3 กลีบ
*   ตะไคร้ 2 ต้น
*   ใบมะกรูด 2 ใบ
*   น้ำ 1 ถ้วย
*   น้ำมันพืช 1 ช้อนโต๊ะ

**วิธีทำ**

1.  ล้างปลาส้มให้สะอาด ตัดหัวและหางออก
2.  ใส่น้ำลงในหม้อ ตั้งไฟให้เดือด
3.  ใส่พริกขี้หนู กระเทียม ตะไคร้ และใบมะกรูดลงในน้ำเดือด
4.  ใส่ปลาส้มลงในน้ำเดือด ต้มประมาณ 10 นาที หรือจนปลาส้มสุก
5.  ใส่น้ำปลา น้ำมะนาว และน้ำตาลปี๊บลงในน้ำเดือด คนให้เข้ากัน
6.  ตักปลาส้มออกจากน้ำเดือด ใส่ลงในชาม
7.  ตักน้ำซุปที่เหลือในหม้อ ใส่ลงในชามที่มีปลาส้ม
8.  ใส่น้ำมันพืชลงในชาม คนให้เข้ากัน
9.  เสิร์ฟปลาส้มพร้อมกับข้าวสวยร้อน ๆ","**withithamplasm**

**swnphsm**

*   plasm 1 taw
*   nampla 2 chonota
*   nammanaw 1 chonota
*   namtalpib 1 chonota
*   phrikkhihnu 5 emd
*   kraethiym 3 klib
*   taaikhr 2 tn
*   aibmakrud 2 aib
*   nam 1 thwy
*   nammanphuech 1 chonota

**withitham**

1.  langplasmaihsaoad tadhawaelahangook
2.  aisnamlngainhmo tangaifaihedueod
3.  aisphrikkhihnu kraethiym taaikhr aelaaibmakrudlngainnamedueod
4.  aisplasmlngainnamedueod tmpraman 10 nathi hrueochnplasmsuk
5.  aisnampla nammanaw aelanamtalpiblngainnamedueod khnaihekhakan
6.  takplasmookchaknamedueod aislngaincham
7.  taknamsupthiehlueoainhmo aislngainchamthimiplasm
8.  aisnammanphuechlngaincham khnaihekhakan
9.  esirfplasmphromkabkhawswyron -",.
จงเขียนวิธีเฮ็ด แจ่วฮ้อน เป็นภาษาอีสาน,"**วิธีทำแจ่วฮ้อน**

**ส่วนผสม**

*   เนื้อสัตว์ (หมู ไก่ หรือเนื้อ) 500 กรัม
*   พริกขี้หนูสวน 10 เม็ด
*   กระเทียม 5 กลีบ
*   รากผักชี 2 ราก
*   ตะไคร้ 2 ต้น
*   ใบมะกรูด 5 ใบ
*   น้ำปลา 2 ช้อนโต๊ะ
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   น้ำตาลปี๊บ 1 ช้อนชา
*   น้ำปลาร้า 1 ช้อนโต๊ะ
*   น้ำ 1 ถ้วย
*   น้ำมันพืช 1 ช้อนโต๊ะ
*   เกลือป่น 1/2 ช้อนชา
*   พริกไทยป่น 1/2 ช้อนชา
*   ต้นหอมซอย 1 ต้น
*   ใบผักชีฝรั่งซอย 1 ต้น

**วิธีทำ**

1.  ใส่น้ำลงในหม้อตั้งไฟรอเดือด
2.  ใส่เนื้อสัตว์ลงไปต้มจนสุก
3.  ตักเนื้อสัตว์ขึ้นมาปั่นให้ละเอียด
4.  ใส่พริกขี้หนูสวน กระเทียม รากผักชี ตะไคร้ และใบมะกรูดลงไปปั่นให้ละเอียด
5.  ใส่น้ำปลา น้ำมะนาว น้ำตาลปี๊บ น้ำปลาร้า เกลือป่น และพริกไทยป่นลงไปคนให้เข้ากัน
6.  ใส่เนื้อสัตว์ที่ปั่นไว้ลงไปคนให้เข้ากัน
7.  ตั้งกระทะตั้งไฟ ใส่น้ำมันพืชลงไปรอจนน้ำมันร้อน
8.  ใส่ส่วนผสมที่ทำไว้ลงไปผัดให้เข้ากัน
9.  ใส่ต้นหอมซอยและใบผ","**withithamaechwhon**

**swnphsm**

*   enueosatw (hmu aik hrueoenueo) 500 kram
*   phrikkhihnuswn 10 emd
*   kraethiym 5 klib
*   rakphakchi 2 rak
*   taaikhr 2 tn
*   aibmakrud 5 aib
*   nampla 2 chonota
*   nammanaw 1 chonota
*   namtalpib 1 choncha
*   namplara 1 chonota
*   nam 1 thwy
*   nammanphuech 1 chonota
*   eklueopn 1/2 choncha
*   phrikaithypn 1/2 choncha
*   tnhomsoy 1 tn
*   aibphakchifrangsoy 1 tn

**withitham**

1.  aisnamlngainhmotangaifroedueod
2.  aisenueosatwlngaiptmchnsuk
3.  takenueosatwkhuenmapanaihlaeoiyd
4.  aisphrikkhihnuswn kraethiym rakphakchi taaikhr aelaaibmakrudlngaippanaihlaeoiyd
5.  aisnampla nammanaw namtalpib namplara eklueopn aelaphrikaithypnlngaipkhnaihekhakan
6.  aisenueosatwthipanaiwlngaipkhnaihekhakan
7.  tangkrathatangaif aisnammanphuechlngaiprochnnammanron
8.  aisswnphsmthithamaiwlngaipphadaihekhakan
9.  aistnhomsoyaelaaibph",.
จงเขียนวิธีเฮ็ด ตับหวาน เป็นภาษาอีสาน,"ตับหวาน เป็นอาหารพื้นเมืองของภาคอีสาน โดยเฉพาะในจังหวัดอุบลราชธานี ตับหวานทำจากตับหมูสับ ผสมกับเครื่องเทศและสมุนไพรต่างๆ เช่น พริกไทยดำ กระเทียม ขิง และใบมะกรูด แล้วนำไปทอดจนกรอบ นำไปเสิร์ฟพร้อมกับน้ำจิ้มรสเปรี้ยวหวาน

วิธีทำตับหวาน

1.  เตรียมส่วนผสมต่างๆ ได้แก่ ตับหมู 1 กิโลกรัม พริกไทยดำ 2 ช้อนโต๊ะ กระเทียม 3 กลีบ ขิง 1 ชิ้น ใบมะกรูด 1 ใบ และน้ำปลา 1 ช้อนโต๊ะ
2.  นำตับหมูล้างให้สะอาด แล้วสับให้ละเอียด
3.  ใส่พริกไทยดำ กระเทียม ขิง และใบมะกรูดลงในส่วนผสมตับหมู แล้วคลุกเคล้าให้เข้ากัน
4.  ใส่น้ำปลาลงในส่วนผสมตับหมู แล้วคลุกเคล้าให้เข้ากัน
5.  นำส่วนผสมตับหมูไปทอดในน้ำมันร้อนจนกรอบ
6.  นำตับหวานที่ทอดเสร็จแล้วไปเสิร์ฟพร้อมกับน้ำจิ้มรสเปรี้ยวหวาน","tabhwan epnoaharphuenemueongkhongphakhoisan odyechphaaainchanghwadoublrachthani tabhwanthamchaktabhmusab phsmkabekhrueongethsaelasmunaiphrtang- echn phrikaithydam kraethiym khing aelaaibmakrud aelwnamaipthodchnkrob namaipesirfphromkabnamchimrsepriywhwan

withithamtabhwan

1.  etriymswnphsmtang- aidaek tabhmu 1 kiolkram phrikaithydam 2 chonota kraethiym 3 klib khing 1 chin aibmakrud 1 aib aelanampla 1 chonota
2.  namtabhmulangaihsaoad aelwsabaihlaeoiyd
3.  aisphrikaithydam kraethiym khing aelaaibmakrudlngainswnphsmtabhmu aelwkhlukekhlaaihekhakan
4.  aisnamplalngainswnphsmtabhmu aelwkhlukekhlaaihekhakan
5.  namswnphsmtabhmuaipthodainnammanronchnkrob
6.  namtabhwanthithodesrchaelwaipesirfphromkabnamchimrsepriywhwan",.
