Input,Pred,Pred_Latin,Gold
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: The group of students enjoys going for evening walks with their teacher because the weather is cool. They get some exercise, and the surrounding trees along the path make the air feel very refreshing.
คำแปล:"," the group of students enjoys going for evening walks with their teacher because the weather is cool. They get some exercise, and the surrounding trees along the path make the air feel very refreshing.

คำแปล: กลุ่มนักเรียนชอบเดินเที่ยวเย็นกับครูของเขาเพราะอากาศเย็น พวกเขารับประทานการออกกำลังกาย และต้นไม้รอบ ๆ ทางเดินทำให้อากาศรู้สึกสดชื่นมาก"," the group of students enjoys going for evening walks with their teacher because the weather is cool. They get some exercise, and the surrounding trees along the path make the air feel very refreshing.

khamaepl: klumnakeriynchobedinethiyweynkabkhrukhongekhaephraaoakaseyn phwkekharabprathankarookkamlangkay aelatnaimrob - thangedinthamaihoakasrusueksdchuenmak",ซุมนักเรียนมักไปย่างเล่นนำอาจารย์ยามมื้อแลง ย้อนอากาศเย็นสบาย ได้ออกกำลังกายและป่าไม้รอบๆ หม่องย่างก็เฮ็ดให้อากาศดีหลายคัก
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I rode my motorcycle to buy coffee at the entrance of the alley, only to find that my favorite shop was closed. So, I went to try a new place instead. It wasn't good at all. I wouldn't go buy it there again.
คำแปล:",ข้าขี่รถจักรยานยนต์ไปซื้อกาแฟที่ทางเข้าซอย แต่พบว่าร้านที่ข้าชอบปิดอยู่ ดังนั้น ข้าเลยไปลองที่ใหม่แทน แต่มันไม่ดีเลย ข้าจะไม่ไปซื้อที่นั่นอีก,khakhirthchakryanyntaipsueokaaefthithangekhasoy aetphbwaranthikhachobpidoyu dangnan khaelyaiplongthiaihmaethn aetmanaimdiely khachaaimaipsueothinanoik,ขับรถเครื่องไปซื้อกาแฟหน้าปากซอย แต่ก็พ้อว่าร้านประจำที่มักกินปิดไปแล้ว ก็เลยขับรถไปรถไปซื้อร้านใหม่ บ่แซบเลย สิบ่ไปซื้ออีกแล้ว
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I wanted to get into Suankularb School because I thought it was a great school. So, I studied really hard to pass the entrance exam. In the end, I didn’t make it, and I was very disappointed.
คำแปล:"," the end, I didn’t make it, and I was very disappointed."" ""ข้าพเจ้าอยากเข้าโรงเรียนสุวรรณภูมิเพราะข้าพเจ้าคิดว่าเป็นโรงเรียนที่ดีมาก ดังนั้น ข้าพเจ้าจึงเรียนอย่างหนักเพื่อสอบเข้า แต่สุดท้ายข้าพเจ้าไม่ผ่านและข้าพเจ้าเสียใจมาก"," the end, I didn't make it, and I was very disappointed."" ""khaphechaoyakekhaorngeriynsuwrrnphumiephraakhaphechakhidwaepnorngeriynthidimak dangnan khaphechachuengeriynoyanghnakephueosobekha aetsudthaykhaphechaaimphanaelakhaphechaesiyaichmak",ข้อยอยากสอบเข้าโรงเรียนสวนกุหลาบย้อนคึดว่าเป็นโรงเรียนที่ดี ข้อยเลยตั้งใจเรียนหลายๆ ให้สอบเข้าหม่องนี้ให้ได้ สุดท้ายสอบบ่ติด เสียใจคัก
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: My friends all love traveling abroad, but I feel it's a waste of money. So, I’d rather go to the beach in Thailand instead. The weather is great, the prices are cheap—it’s so much better! I really don’t understand why people go abroad.
คำแปล:",เพื่อนๆทั้งหมดของฉันชอบไปเที่ยวต่างประเทศ แต่ฉันรู้สึกว่ามันเสียเงินเปล่า ฉันจึงชอบไปเที่ยวชายหาดในประเทศไทยมากกว่า อากาศดี ราคาถูก มันดีกว่ามาก ฉันไม่เข้าใจจริงๆว่าทำไมคนถึงไปต่างประเทศ,ephueon-thanghmdkhongchanchobaipethiywtangpraeths aetchanrusuekwamanesiyenginepla chanchuengchobaipethiywchayhadainpraethsaithymakkwa oakasdi rakhathuk mandikwamak chanaimekhaaichchring-wathamaimkhnthuengaiptangpraeths,หมู่รอบโตมักไปเที่ยวเมืองนอก แต่รู้สึกเสียดายเงิน เลยไปเที่ยวทะเลในไทยแทน อากาศก็ดี ราคาก็ถืก ดีก่อนหลาย เป็นหยังต้องไปเมืองนอกนำบ่เข้าใจ
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: They are helping each other clean the house because it’s full of mud after the flooding incident last week. It’s going to take a long time to clean up.
คำแปล:",เขากำลังช่วยกันทำความสะอาดบ้าน เพราะมันเต็มไปด้วยโคลนหลังจากเหตุการณ์น้ำท่วมเมื่อสัปดาห์ที่แล้ว มันจะใช้เวลานานในการทำความสะอาด,ekhakamlangchwykanthamkhwamsaoadban ephraamanetmaipdwyokhlnhlangchakehtukarnnamthwmemueosapdahthiaelw manchaaichewlananainkarthamkhwamsaoad,[ซุม]ขะเจ้ากำลังซอยกันเฮ็ดความสะอาดเฮือนย้อนเฮือนมีแต่โคลนเต็มไปเบิด หลังจากเกิดเหตุการณ์น้ำท่วมตอนอาทิตย์ที่ผ่านมา ต้องเฮ็ดความสะอาดอีกดนเลย
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Dad and mom love working in the garden because the atmosphere is nice and peaceful, plus there’s a beautiful mountain view that feels like stepping into another world.
คำแปล:"," the father and mother love working in the garden because the atmosphere is nice and peaceful, plus there’s a beautiful mountain view that feels like stepping into another world.

คำแปล: พ่อแม่ชอบทำงานในสวนเพราะบรรยากาศดีและสุขสงบ นอกจากนี้ยังมีวิวภูเขาที่สวยที่ทำให้รู้สึกเหมือนก้าวเข้าสู่โลกอื่น"," the father and mother love working in the garden because the atmosphere is nice and peaceful, plus there's a beautiful mountain view that feels like stepping into another world.

khamaepl: phoaemchobthamnganainswnephraabrryakasdiaelasukhsngb nokchakniyangmiwiwphuekhathiswythithamaihrusuekehmueonkawekhasuolkouen",พ่อกับแม่มักไปเฮ็ดเวียกหม่องสวนหลายย้อนบรรยากาศดีและสงบ รวมไปถึงวิวภูเขาก็งามป่านหลุดไปอีกโลก
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Nam Prik Noom is a famous dish from the northern region, with key ingredients including chili peppers, shallots, and garlic.
คำแปล:","น้ำพริกหนุ่ม เป็นอาหารชื่อดังจากภาคเหนือ มีส่วนผสมหลักคือพริก, หอมใหญ่, และกระเทียม.","namphrikhnum epnoaharchueodangchakphakhehnueo miswnphsmhlakkhueophrik, homaihy, aelakraethiym.",เมนูน้ำพริกหนุ่มแมนอาหารขึ้นชื่อของภาคเหนือ โดยมีวัตถุดิบหลักๆ คือ พริกชี้ฟ้า หอมแดง กระเทียม 
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Anyone interested in joining us for papaya salad and grilled chicken at Khun Korn’s Kitchen for lunch?
คำแปล:", theek nai yuu kaap puean khao som tam lae gai yang thii krua khun korn?, theek nai yuu kaap puean khao som tam lae gai yang thii krua khun korn?,หมู่เฮาตอนเที่ยงมีไผอยากไปกินตำบักหุ่งร้านครัวคุณกรบ่?
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I woke up very early today to go watch the buffalo race. The weather was so hot that when I got back home, I had to take a rest because I had a headache.
คำแปล:"," the weather was so hot that when I got back home, I had to take a rest because I had a headache."," the weather was so hot that when I got back home, I had to take a rest because I had a headache.",มื้อนี้ตื่นเช้าหลายย้อนสิไปเบิ่งแข่งวิ่งควาย อากาศร้อนแฮง เมือเฮือนมาเลยนอนพักย้อนปวดหัว
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Why do I have to do this work again? I’ve revised it so many times, but it’s never finished. The person who keeps asking for revisions doesn’t even know what they’re doing. I’m so exhausted.
คำแปล:",ทำไมฉันต้องทำงานนี้อีกครั้ง? ฉันแก้ไขมันหลายครั้งแล้ว แต่มันยังไม่เสร็จ ผู้คนที่ขอให้แก้ไขไม่เคยรู้ว่าเขาทำอะไร ฉันเหนื่อยมาก,thamaimchantongthamngannioikkhrang? chanaekaikhmanhlaykhrangaelw aetmanyangaimesrch phukhnthikhoaihaekaikhaimekhyruwaekhathamoaair chanehnueoymak,เป็นหยังข้อยต้องเฮ็ดงานนี้อีกแล้ว แก้มาหลายเทือแล้ว บ่แล้วจักเทือ คนสั่งให้แก้ก็บ่ฮู้ว่าเจ้าของเฮ็ดอิหยังอยู่ ข้อยเหมื่อยแฮง
