Input,Pred,Pred_Latin,Gold
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: The group of students enjoys going for evening walks with their teacher because the weather is cool. They get some exercise, and the surrounding trees along the path make the air feel very refreshing.
คำแปล:",กลุ่มเด็กๆ นักเรียนชอบเดินเล่นไปกับครูในตอนเย็น เพราะอากาศเย็นสบาย พวกเขาก็ได้ออกกำลังกาย และต้นไม้รอบๆ ทางเดินทำให้อากาศรู้สึกเย็นสบายมาก,klumedk- nakeriynchobedinelnaipkabkhruaintoneyn ephraaoakaseynsbay phwkekhakaidookkamlangkay aelatnaimrob- thangedinthamaihoakasrusuekeynsbaymak,ซุมนักเรียนมักไปย่างเล่นนำอาจารย์ยามมื้อแลง ย้อนอากาศเย็นสบาย ได้ออกกำลังกายและป่าไม้รอบๆ หม่องย่างก็เฮ็ดให้อากาศดีหลายคัก
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I rode my motorcycle to buy coffee at the entrance of the alley, only to find that my favorite shop was closed. So, I went to try a new place instead. It wasn't good at all. I wouldn't go buy it there again.
คำแปล:","ข้อความที่ให้มา: I rode my motorcycle to buy coffee at the entrance of the alley, only to find that my favorite shop was closed. So, I went to try a new place instead. It wasn't good at all. I wouldn't go buy it there again.

คำแปลภาษาอีสาน: 

ขับรถจักรยานยนต์ไปซื้อเครื่องดื่มกาแฟที่ทางเข้าซอย แต่พบว่าร้านที่ชอบไปกินกับได้ปิดไปแล้ว ดังนั้นจึงไปลองร้านใหม่แทน แต่ไม่ดีเลย ไม่ไปซื้อเลย","khokhwamthiaihma: I rode my motorcycle to buy coffee at the entrance of the alley, only to find that my favorite shop was closed. So, I went to try a new place instead. It wasn't good at all. I wouldn't go buy it there again.

khamaeplphasaoisan: 

khabrthchakryanyntaipsueoekhrueongduemkaaefthithangekhasoy aetphbwaranthichobaipkinkabaidpidaipaelw dangnanchuengaiplongranaihmaethn aetaimdiely aimaipsueoely",ขับรถเครื่องไปซื้อกาแฟหน้าปากซอย แต่ก็พ้อว่าร้านประจำที่มักกินปิดไปแล้ว ก็เลยขับรถไปรถไปซื้อร้านใหม่ บ่แซบเลย สิบ่ไปซื้ออีกแล้ว
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I wanted to get into Suankularb School because I thought it was a great school. So, I studied really hard to pass the entrance exam. In the end, I didn’t make it, and I was very disappointed.
คำแปล:",ข้อความที่ต้องการแปล: ฉันอยากเข้าเรียนโรงเรียนสวนกุหลาบเพราะคิดว่าเป็นโรงเรียนที่ดี ฉันจึงเรียนหนักเพื่อสอบเข้าได้ แต่สุดท้ายฉันสอบไม่ผ่าน และฉันรู้สึกเสียใจมาก,khokhwamthitongkaraepl: chanoyakekhaeriynorngeriynswnkuhlabephraakhidwaepnorngeriynthidi chanchuengeriynhnakephueosobekhaaid aetsudthaychansobaimphan aelachanrusuekesiyaichmak,ข้อยอยากสอบเข้าโรงเรียนสวนกุหลาบย้อนคึดว่าเป็นโรงเรียนที่ดี ข้อยเลยตั้งใจเรียนหลายๆ ให้สอบเข้าหม่องนี้ให้ได้ สุดท้ายสอบบ่ติด เสียใจคัก
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: My friends all love traveling abroad, but I feel it's a waste of money. So, I’d rather go to the beach in Thailand instead. The weather is great, the prices are cheap—it’s so much better! I really don’t understand why people go abroad.
คำแปล:",เพื่อนๆ ของฉันชอบเดินทางไปต่างประเทศ แต่ฉันคิดว่าใช้เงินเปล่าๆ ฉันจึงชอบไปที่ชายหาดในประเทศไทยมากกว่า อากาศดี น่าสนใจ ราคาไม่แพง มันคือสิ่งที่ดีกว่ามาก ฉันไม่เข้าใจว่าทำไมคนถึงไปต่างประเทศ,ephueon- khongchanchobedinthangaiptangpraeths aetchankhidwaaichenginepla- chanchuengchobaipthichayhadainpraethsaithymakkwa oakasdi nasnaich rakhaaimaephng mankhueosingthidikwamak chanaimekhaaichwathamaimkhnthuengaiptangpraeths,หมู่รอบโตมักไปเที่ยวเมืองนอก แต่รู้สึกเสียดายเงิน เลยไปเที่ยวทะเลในไทยแทน อากาศก็ดี ราคาก็ถืก ดีก่อนหลาย เป็นหยังต้องไปเมืองนอกนำบ่เข้าใจ
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: They are helping each other clean the house because it’s full of mud after the flooding incident last week. It’s going to take a long time to clean up.
คำแปล:","คำแปลภาษาอีสาน: 

พวกเขาอยู่ช่วยกันทำความสะอาดบ้าน เพราะบ้านมีน้ำขังอยู่หลังจากเกิดน้ำท่วมเมื่อสัปดาห์ที่แล้ว มันจะใช้เวลานานมากในการทำความสะอาด","khamaeplphasaoisan: 

phwkekhaoyuchwykanthamkhwamsaoadban ephraabanminamkhangoyuhlangchakekidnamthwmemueosapdahthiaelw manchaaichewlananmakainkarthamkhwamsaoad",[ซุม]ขะเจ้ากำลังซอยกันเฮ็ดความสะอาดเฮือนย้อนเฮือนมีแต่โคลนเต็มไปเบิด หลังจากเกิดเหตุการณ์น้ำท่วมตอนอาทิตย์ที่ผ่านมา ต้องเฮ็ดความสะอาดอีกดนเลย
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Dad and mom love working in the garden because the atmosphere is nice and peaceful, plus there’s a beautiful mountain view that feels like stepping into another world.
คำแปล:",พ่อแม่ชอบทำงานสวนเพราะบรรยากาศดีและสงบสุข นอกจากนี้ยังมีทิวทัศน์ของภูเขา ที่ดูเหมือนจะเข้าไปในโลกอื่น,phoaemchobthamnganswnephraabrryakasdiaelasngbsukh nokchakniyangmithiwthasnkhongphuekha thiduehmueonchaekhaaipainolkouen,พ่อกับแม่มักไปเฮ็ดเวียกหม่องสวนหลายย้อนบรรยากาศดีและสงบ รวมไปถึงวิวภูเขาก็งามป่านหลุดไปอีกโลก
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Nam Prik Noom is a famous dish from the northern region, with key ingredients including chili peppers, shallots, and garlic.
คำแปล:",น้ำพริกหนุ่ม เป็นอาหารที่มีชื่อเสียงจากภาคเหนือ โดยมีส่วนผสมหลัก ได้แก่ พริกไทย กระเทียม และหอมแดง,namphrikhnum epnoaharthimichueoesiyngchakphakhehnueo odymiswnphsmhlak aidaek phrikaithy kraethiym aelahomaedng,เมนูน้ำพริกหนุ่มแมนอาหารขึ้นชื่อของภาคเหนือ โดยมีวัตถุดิบหลักๆ คือ พริกชี้ฟ้า หอมแดง กระเทียม 
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Anyone interested in joining us for papaya salad and grilled chicken at Khun Korn’s Kitchen for lunch?
คำแปล:","คำแปล: 

ใครอยากมาด้วยกินสลัดมะละกอด้วยกับไก่อบที่ร้านอาหารของขุนกรน์ (Khun Korn's Kitchen) มื้อกลางวัน","khamaepl: 

aikhroyakmadwykinsladmalakodwykabaikobthiranoaharkhongkhunkrn (Khun Korn's Kitchen) mueoklangwan",หมู่เฮาตอนเที่ยงมีไผอยากไปกินตำบักหุ่งร้านครัวคุณกรบ่?
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I woke up very early today to go watch the buffalo race. The weather was so hot that when I got back home, I had to take a rest because I had a headache.
คำแปล:","ข้อความที่แปลจากภาษาอังกฤษเป็นภาษาอีสานคือ

ข้าพเจ้าลุกขึ้นมาเช้าตรู่วันนี้เพื่อไปดูการแข่งควาย แต่สภาพอากาศร้อนจัดมาก เมื่อข้าพเจ้ากลับบ้านแล้ว ข้าพเจ้าเลยต้องพักผ่อนเพราะมีหัวใจปวด","khokhwamthiaeplchakphasaoangkruesepnphasaoisankhueo

khaphechalukkhuenmaechatruwanniephueoaipdukaraekhngkhway aetsphaphoakasronchadmak emueokhaphechaklabbanaelw khaphechaelytongphakphonephraamihawaichpwd",มื้อนี้ตื่นเช้าหลายย้อนสิไปเบิ่งแข่งวิ่งควาย อากาศร้อนแฮง เมือเฮือนมาเลยนอนพักย้อนปวดหัว
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: Why do I have to do this work again? I’ve revised it so many times, but it’s never finished. The person who keeps asking for revisions doesn’t even know what they’re doing. I’m so exhausted.
คำแปล:","คำแปลภาษาอีสาน: 

- ทำไมฉันต้องทำงานนี้อีกครั้ง? ฉันแก้ไขมันหลายๆ ครั้งแล้ว แต่ก็ยังไม่เสร็จสิ้นเลย. คนอยู่ข้างนอกมาบอกให้แก้ไขอีก แต่พวกเขาไม่รู้ว่าพวกเขาอยากให้ทำอย่างไร ฉันเหนื่อยมากแล้ว","khamaeplphasaoisan: 

- thamaimchantongthamngannioikkhrang? chanaekaikhmanhlay- khrangaelw aetkyangaimesrchsinely. khnoyukhangnokmabokaihaekaikhoik aetphwkekhaaimruwaphwkekhaoyakaihthamoyangair chanehnueoymakaelw",เป็นหยังข้อยต้องเฮ็ดงานนี้อีกแล้ว แก้มาหลายเทือแล้ว บ่แล้วจักเทือ คนสั่งให้แก้ก็บ่ฮู้ว่าเจ้าของเฮ็ดอิหยังอยู่ ข้อยเหมื่อยแฮง
"แปลข้อความต่อไปนี้จาก ภาษาอังกฤษ เป็น ภาษาอีสาน ให้เจ้าแปลโดยตรงโดยบ่ต้องมีข้อมูลเพิ่มเติมใดๆ
ข้อความ: I bought fried chicken for my friend, but I was too hungry, so I ate it instead. My friend didn’t mind and even reheated it for me. Such a kind friend!
คำแปล:","ข้อความที่ให้มา: I bought fried chicken for my friend, but I was too hungry, so I ate it instead. My friend didn’t mind and even reheated it for me. Such a kind friend!

คำแปลภาษาอีสาน: 

ขอซื้อไก่ปิ้งให้เพื่อน แต่ข้าดีใจมากจนกินไปเอง เพื่อนไม่ห่วงเลย ยังเอาไปร้อนให้ข้าด้วย นะเพื่อนดีจริงๆ","khokhwamthiaihma: I bought fried chicken for my friend, but I was too hungry, so I ate it instead. My friend didn't mind and even reheated it for me. Such a kind friend!

khamaeplphasaoisan: 

khosueoaikpingaihephueon aetkhadiaichmakchnkinaipeong ephueonaimhwngely yangeoaaipronaihkhadwy naephueondichring-",ข่อยซื้อไก่ทอดมาฝากหมู่ แต่หิว เลยเอาของหมู่มากิน หมู่บ่ว่า แถมเอาไก่ไปอุ่นให้อีกนำ หมู่เป็นคนดีอีหลี
