Input,Pred,Pred_Latin,Gold
จงเขียนวิธีทำ ผัดกระเพราหมูสับไข่ดาว,"วิธีทำ ผัดกระเพราหมูสับไข่ดาว

**ส่วนผสม**

*   เนื้อหมูสับ 200 กรัม
*   กระเพรา 1 กำมือ
*   พริกขี้หนู 3-4 เม็ด
*   กระเทียม 3 กลีบ
*   รากผักชี 1 ราก
*   น้ำมันพืช 2 ช้อนโต๊ะ
*   ซอสหอยนางรม 1 ช้อนโต๊ะ
*   ซอสปรุงรส 1 ช้อนชา
*   น้ำตาลปี๊บ 1 ช้อนชา
*   น้ำปลา 1 ช้อนชา
*   ไข่ไก่ 2 ฟอง
*   น้ำมันพืชสำหรับทอดไข่ดาว

**วิธีทำ**

1.  ใส่น้ำมันลงในกระทะ ตั้งไฟกลาง รอจนน้ำมันร้อน
2.  ใส่กระเทียมและพริกขี้หนูลงไปผัดให้หอม
3.  ใส่หมูสับลงไปผัดให้หมูสับเริ่มสุก
4.  ใส่กระเพรา รากผักชี ซอสหอยนางรม ซอสปรุงรส น้ำตาลปี๊บ และน้ำปลาลงไปผัดให้เข้ากัน
5.  ตั้งกระทะอีกใบ ใส่น้ำมันพืชลงไป ตั้งไฟกลาง รอจนน้ำมันร้อน
6.  ตีไข่ไก่ลงไปในกระทะที่มีน้ำมันร้อน ทอดจนไข่สุก
7.  ตักไข่ดาวออกจากกระทะ ใส่ลงไปในกระเพราหมูสับ
8.  ผัดให้เข้ากันและตักเสิร์ฟ","withitham phadkraephrahmusabaikhdaw

**swnphsm**

*   enueohmusab 200 kram
*   kraephra 1 kammueo
*   phrikkhihnu 3-4 emd
*   kraethiym 3 klib
*   rakphakchi 1 rak
*   nammanphuech 2 chonota
*   soshoynangrm 1 chonota
*   sosprungrs 1 choncha
*   namtalpib 1 choncha
*   nampla 1 choncha
*   aikhaik 2 fong
*   nammanphuechsamhrabthodaikhdaw

**withitham**

1.  aisnammanlngainkratha tangaifklang rochnnammanron
2.  aiskraethiymaelaphrikkhihnulngaipphadaihhom
3.  aishmusablngaipphadaihhmusaberimsuk
4.  aiskraephra rakphakchi soshoynangrm sosprungrs namtalpib aelanamplalngaipphadaihekhakan
5.  tangkrathaoikaib aisnammanphuechlngaip tangaifklang rochnnammanron
6.  tiaikhaiklngaipainkrathathiminammanron thodchnaikhsuk
7.  takaikhdawookchakkratha aislngaipainkraephrahmusab
8.  phadaihekhakanaelatakesirf",.
จงเขียนวิธีทำ ต้มยำกุ้ง,"**ต้มยำกุ้ง** เป็นอาหารไทยที่มีชื่อเสียงและเป็นที่ชื่นชอบของหลาย ๆ คน โดยมีรสชาติเปรี้ยว หวาน เค็ม และเผ็ด ซึ่งเป็นรสชาติที่มีเอกลักษณ์เฉพาะตัวของอาหารไทย ต่อไปนี้คือสูตรและวิธีทำต้มยำกุ้งแบบง่าย ๆ ที่คุณสามารถทำได้เองที่บ้าน

**ส่วนผสม**

*   กุ้งสด 200 กรัม
*   น้ำมะนาว 2 ช้อนโต๊ะ
*   น้ำตาลปี๊บ 1 ช้อนโต๊ะ
*   น้ำปลา 1 ช้อนโต๊ะ
*   น้ำมะนาว 2 ช้อนโต๊ะ
*   พริกขี้หนู 3-4 เม็ด
*   ตะไคร้ 2 ต้น
*   ใบมะกรูด 5 ใบ
*   ใบมะนาว 5 ใบ
*   น้ำ 1 ถ้วย
*   น้ำมะนาว 1/2 ถ้วย
*   น้ำปลา 1/2 ถ้วย
*   น้ำตาลปี๊บ 1/2 ถ้วย
*   พริกขี้หนู 3-4 เม็ด
*   ตะไคร้ 2 ต้น
*   ใบมะกรูด 5 ใบ
*   ใบมะนาว 5 ใบ
*   น้ำ 1 ถ้วย
*   น้ำมะนาว 1/2 ถ้วย
*   น้ำปลา 1/2 ถ้วย
*   น้ำตาลปี๊บ 1/2 ถ้วย
*   พริกขี้หนู 3-4 เม็ด
*   ตะไคร้ 2 ต้น
*   ใบมะกรูด 5 ใบ
*   ใบมะนาว 5 ใบ
*   น้ำ 1 ถ้วย
*   น้ำมะนาว 1/2 ถ้วย
*   น้ำปลา 1/2 ถ้วย
*   น้ำตาลปี๊บ 1/2 ถ้วย
*","**tmyamkung** epnoaharaithythimichueoesiyngaelaepnthichuenchobkhonghlay - khn odymirschatiepriyw hwan ekhm aelaephd suengepnrschatithimieoklaksnechphaatawkhongoaharaithy toaipnikhueosutraelawithithamtmyamkungaebbngay - thikhunsamarththamaideongthiban

**swnphsm**

*   kungsd 200 kram
*   nammanaw 2 chonota
*   namtalpib 1 chonota
*   nampla 1 chonota
*   nammanaw 2 chonota
*   phrikkhihnu 3-4 emd
*   taaikhr 2 tn
*   aibmakrud 5 aib
*   aibmanaw 5 aib
*   nam 1 thwy
*   nammanaw 1/2 thwy
*   nampla 1/2 thwy
*   namtalpib 1/2 thwy
*   phrikkhihnu 3-4 emd
*   taaikhr 2 tn
*   aibmakrud 5 aib
*   aibmanaw 5 aib
*   nam 1 thwy
*   nammanaw 1/2 thwy
*   nampla 1/2 thwy
*   namtalpib 1/2 thwy
*   phrikkhihnu 3-4 emd
*   taaikhr 2 tn
*   aibmakrud 5 aib
*   aibmanaw 5 aib
*   nam 1 thwy
*   nammanaw 1/2 thwy
*   nampla 1/2 thwy
*   namtalpib 1/2 thwy
*",.
จงเขียนวิธีทำ ผัดไทกุ้งสด,"วิธีทำผัดไทกุ้งสด

**วัตถุดิบ**

*   กุ้งสด 200 กรัม
*   เส้นผัดไท 1 ถ้วย
*   น้ำมันพืช 2 ช้อนโต๊ะ
*   กระเทียมสับ 3 กลีบ
*   ต้นหอมซอย 1 ต้น
*   น้ำตาลปี๊บ 1 ช้อนชา
*   น้ำมะนาว 2 ช้อนโต๊ะ
*   น้ำปลา 1 ช้อนโต๊ะ
*   ซอสหอยนางรม 1 ช้อนโต๊ะ
*   พริกไทยป่น 1/2 ช้อนชา
*   น้ำ 1/2 ถ้วย
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   ต้นหอมซอย 1 ต้น
*   ถั่วงอก 1/2 ถ้วย
*   น้ำมันพืช 1 ช้อนโต๊ะ

**วิธีทำ**

1.  ใส่น้ำมันลงในกระทะ ตั้งไฟกลาง รอจนน้ำมันร้อน
2.  ใส่กระเทียมสับลงไปผัดให้หอม
3.  ใส่กุ้งสดลงไปผัดให้สุก
4.  ใส่เส้นผัดไทลงไปผัดให้เข้ากัน
5.  ใส่น้ำตาลปี๊บ น้ำมะนาว น้ำปลา ซอสหอยนางรม พริกไทยป่นลงไปผัดให้เข้ากัน
6.  ใส่น้ำลงไปผัดให้เข้ากัน
7.  ใส่ถั่วงอกลงไปผัดให้เข้ากัน
8.  ใส่ต้นหอมซอยลงไปผัดให้เข้ากัน
9.  ใส่น้ำมะนาวลงไปผัดให้เข้ากัน
10. ตักเสิร์ฟ","withithamphadaithkungsd

**watthudib**

*   kungsd 200 kram
*   esnphadaith 1 thwy
*   nammanphuech 2 chonota
*   kraethiymsab 3 klib
*   tnhomsoy 1 tn
*   namtalpib 1 choncha
*   nammanaw 2 chonota
*   nampla 1 chonota
*   soshoynangrm 1 chonota
*   phrikaithypn 1/2 choncha
*   nam 1/2 thwy
*   nammanaw 1 chonota
*   tnhomsoy 1 tn
*   thawngok 1/2 thwy
*   nammanphuech 1 chonota

**withitham**

1.  aisnammanlngainkratha tangaifklang rochnnammanron
2.  aiskraethiymsablngaipphadaihhom
3.  aiskungsdlngaipphadaihsuk
4.  aisesnphadaithlngaipphadaihekhakan
5.  aisnamtalpib nammanaw nampla soshoynangrm phrikaithypnlngaipphadaihekhakan
6.  aisnamlngaipphadaihekhakan
7.  aisthawngoklngaipphadaihekhakan
8.  aistnhomsoylngaipphadaihekhakan
9.  aisnammanawlngaipphadaihekhakan
10. takesirf",.
จงเขียนวิธีทำ แกงเขียวหวานไก่,"**วิธีทำแกงเขียวหวานไก่**

**ส่วนผสม**

*   ไก่สับ 200 กรัม
*   พริกแกงเขียว 2 ช้อนโต๊ะ
*   น้ำมันพืช 2 ช้อนโต๊ะ
*   กระเทียมสับ 3 กลีบ
*   รากผักชีฝรั่งซอย 1 ราก
*   ตะไคร้ซอย 2 ต้น
*   ใบมะกรูดซอย 2 ใบ
*   น้ำตาลปี๊บ 1 ช้อนโต๊ะ
*   น้ำปลา 1 ช้อนโต๊ะ
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   น้ำเปล่า 1 ถ้วย
*   น้ำกะทิ 1 ถ้วย
*   ใบมะกรูดซอย 2 ใบ
*   พริกขี้หนูสวน 5 เม็ด
*   ต้นหอมซอย 1 ต้น

**วิธีทำ**

1.  ใส่น้ำมันลงในกระทะ ตั้งไฟกลาง ใส่กระเทียม รากผักชีฝรั่ง ตะไคร้ และใบมะกรูดลงผัดให้หอม
2.  ใส่พริกแกงเขียวลงผัดให้เข้ากัน
3.  ใส่ไก่สับลงผัดให้เข้ากับพริกแกง
4.  ใส่น้ำตาลปี๊บ น้ำปลา และน้ำมะนาวลงผัดให้เข้ากัน
5.  ใส่น้ำเปล่าลงต้มให้เดือด
6.  ใส่น้ำกะทิลงต้มให้เดือด
7.  ใส่ใบมะกรูดและพริกขี้หนูสวนลงต้มให้เดือด
8.  ใส่ต้นหอมซอยลงต้มให้เดือด
9.  ตักเสิร์ฟ","**withithamaekngekhiywhwanaik**

**swnphsm**

*   aiksab 200 kram
*   phrikaekngekhiyw 2 chonota
*   nammanphuech 2 chonota
*   kraethiymsab 3 klib
*   rakphakchifrangsoy 1 rak
*   taaikhrsoy 2 tn
*   aibmakrudsoy 2 aib
*   namtalpib 1 chonota
*   nampla 1 chonota
*   nammanaw 1 chonota
*   namepla 1 thwy
*   namkathi 1 thwy
*   aibmakrudsoy 2 aib
*   phrikkhihnuswn 5 emd
*   tnhomsoy 1 tn

**withitham**

1.  aisnammanlngainkratha tangaifklang aiskraethiym rakphakchifrang taaikhr aelaaibmakrudlngphadaihhom
2.  aisphrikaekngekhiywlngphadaihekhakan
3.  aisaiksablngphadaihekhakabphrikaekng
4.  aisnamtalpib nampla aelanammanawlngphadaihekhakan
5.  aisnameplalngtmaihedueod
6.  aisnamkathilngtmaihedueod
7.  aisaibmakrudaelaphrikkhihnuswnlngtmaihedueod
8.  aistnhomsoylngtmaihedueod
9.  takesirf",.
จงเขียนวิธีทำ ต้มข่าไก่,"วิธีทำต้มข่าไก่

**ส่วนผสม**

*   ไก่ 1 ตัว
*   ข่า 3-4 แว่น
*   ใบมะกรูด 5-6 ใบ
*   ใบมะนาว 5-6 ใบ
*   พริกขี้หนู 5-6 เม็ด
*   ตะไคร้ 2-3 แท่ง
*   รากผักชี 2-3 ราก
*   น้ำมะนาว 1/2 ถ้วย
*   น้ำปลา 2 ช้อนโต๊ะ
*   น้ำตาลปี๊บ 1 ช้อนโต๊ะ
*   น้ำ 4 ถ้วย
*   น้ำมันพืช 1 ช้อนโต๊ะ
*   เกลือ 1/2 ช้อนชา
*   พริกไทยป่น 1/2 ช้อนชา
*   น้ำมะนาว 1/2 ถ้วย

**วิธีทำ**

1.  ตั้งน้ำให้เดือด ใส่ข่า ตะไคร้ พริกขี้หนู ใบมะกรูด ใบมะนาว รากผักชี ลงไปต้มประมาณ 5 นาที
2.  ใส่ไก่ลงไปต้มต่ออีกประมาณ 10-15 นาที หรือจนไก่สุก
3.  ปรุงรสด้วยน้ำปลา น้ำตาลปี๊บ เกลือ พริกไทยป่น
4.  ใส่น้ำมะนาวลงไป คนให้เข้ากัน
5.  ตักเสิร์ฟ","withithamtmkhaaik

**swnphsm**

*   aik 1 taw
*   kha 3-4 aewn
*   aibmakrud 5-6 aib
*   aibmanaw 5-6 aib
*   phrikkhihnu 5-6 emd
*   taaikhr 2-3 aethng
*   rakphakchi 2-3 rak
*   nammanaw 1/2 thwy
*   nampla 2 chonota
*   namtalpib 1 chonota
*   nam 4 thwy
*   nammanphuech 1 chonota
*   eklueo 1/2 choncha
*   phrikaithypn 1/2 choncha
*   nammanaw 1/2 thwy

**withitham**

1.  tangnamaihedueod aiskha taaikhr phrikkhihnu aibmakrud aibmanaw rakphakchi lngaiptmpraman 5 nathi
2.  aisaiklngaiptmtooikpraman 10-15 nathi hrueochnaiksuk
3.  prungrsdwynampla namtalpib eklueo phrikaithypn
4.  aisnammanawlngaip khnaihekhakan
5.  takesirf",.
จงเขียนวิธีทำ ต้มจืด,"**ต้มจืด** เป็นอาหารไทยที่ทำจากน้ำซุปที่ใส่ผักและเนื้อสัตว์ โดยทั่วไปจะใช้เนื้อหมูหรือเนื้อไก่ และผักต่าง ๆ เช่น ต้นหอม ต้นหอมแดง ต้นหอมแดงฝรั่ง และพริกไทย เป็นต้น ต้มจืดเป็นอาหารที่มีรสชาติกลมกล่อมและหอมหวานจากผักและเครื่องเทศ

**วิธีทำต้มจืด**

**ส่วนผสม**

*   เนื้อหมูหรือเนื้อไก่ 200 กรัม
*   น้ำซุป 4 ถ้วย
*   ต้นหอม 2 ต้น
*   ต้นหอมแดง 2 ต้น
*   ต้นหอมแดงฝรั่ง 1 ต้น
*   พริกไทย 5-6 เม็ด
*   น้ำมันพืช 1 ช้อนโต๊ะ
*   น้ำปลา 1 ช้อนโต๊ะ
*   น้ำตาลปี๊บ 1 ช้อนชา
*   ซีอิ๊วขาว 1 ช้อนโต๊ะ
*   พริกไทยป่น 1/2 ช้อนชา
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   ต้นหอมซอย 1 ต้น
*   พริกขี้หนูซอย 1-2 เม็ด

**วิธีทำ**

1.  ตั้งน้ำซุปให้เดือด
2.  ใส่เนื้อหมูหรือเนื้อไก่ลงไปต้ม
3.  ใส่ต้นหอม ต้นหอมแดง ต้นหอมแดงฝรั่ง และพริกไทยลงไปต้ม
4.  เมื่อเนื้อสุกแล้ว ใส่น้ำมันพืช น้ำปลา น้ำตาลปี๊บ ซีอิ๊วขาว พริกไทยป่น และน้ำมะนาวลงไป
5.  ต้มต่อไปอีกประมาณ 5 นาที
6.  ใส่ต้นหอมซอยและพริกขี้หนูซอยลง","**tmchued** epnoaharaithythithamchaknamsupthiaisphakaelaenueosatw odythawaipchaaichenueohmuhrueoenueoaik aelaphaktang - echn tnhom tnhomaedng tnhomaedngfrang aelaphrikaithy epntn tmchuedepnoaharthimirschatiklmklomaelahomhwanchakphakaelaekhrueongeths

**withithamtmchued**

**swnphsm**

*   enueohmuhrueoenueoaik 200 kram
*   namsup 4 thwy
*   tnhom 2 tn
*   tnhomaedng 2 tn
*   tnhomaedngfrang 1 tn
*   phrikaithy 5-6 emd
*   nammanphuech 1 chonota
*   nampla 1 chonota
*   namtalpib 1 choncha
*   sioiwkhaw 1 chonota
*   phrikaithypn 1/2 choncha
*   nammanaw 1 chonota
*   tnhomsoy 1 tn
*   phrikkhihnusoy 1-2 emd

**withitham**

1.  tangnamsupaihedueod
2.  aisenueohmuhrueoenueoaiklngaiptm
3.  aistnhom tnhomaedng tnhomaedngfrang aelaphrikaithylngaiptm
4.  emueoenueosukaelw aisnammanphuech nampla namtalpib sioiwkhaw phrikaithypn aelanammanawlngaip
5.  tmtoaipoikpraman 5 nathi
6.  aistnhomsoyaelaphrikkhihnusoylng",.
จงเขียนวิธีทำ พะโล้,"พะโล้เป็นอาหารที่ทำจากเนื้อสัตว์ โดยใช้กระดูกและหนังของสัตว์เป็นส่วนประกอบหลัก โดยทั่วไปจะใช้กระดูกและหนังของหมูหรือวัว โดยจะนำไปต้มกับน้ำและเครื่องเทศต่างๆ จนเนื้อและกระดูกนุ่มและแยกจากกัน จากนั้นจะนำเนื้อและกระดูกมาตัดเป็นชิ้นเล็กๆ และปรุงรสด้วยน้ำตาลปี๊บ, ซีอิ๊วดำ, ซอสปรุงรส, ซอสหอยนางรม, น้ำมันพืช, พริกไทยป่น และกระเทียมเจียว จากนั้นจะนำไปผัดกับกระเทียมเจียวและพริกไทยป่น จนเข้ากันดี","phaolepnoaharthithamchakenueosatw odyaichkradukaelahnangkhongsatwepnswnprakobhlak odythawaipchaaichkradukaelahnangkhonghmuhrueowaw odychanamaiptmkabnamaelaekhrueongethstang- chnenueoaelakraduknumaelaaeykchakkan chaknanchanamenueoaelakradukmatadepnchinelk- aelaprungrsdwynamtalpib, sioiwdam, sosprungrs, soshoynangrm, nammanphuech, phrikaithypn aelakraethiymechiyw chaknanchanamaipphadkabkraethiymechiywaelaphrikaithypn chnekhakandi",.
จงเขียนวิธีทำ ทอดมันปลากราย,"**วิธีทำทอดมันปลากราย**

**ส่วนผสม**

*   มันปลากราย 2 ลูก
*   น้ำมันพืช 1 ถ้วย
*   น้ำตาลปี๊บ 1/2 ช้อนโต๊ะ
*   น้ำปลา 1 ช้อนโต๊ะ
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   พริกขี้หนู 2-3 เม็ด
*   กระเทียม 2 กลีบ
*   รากผักชี 1 ต้น
*   ต้นหอมซอย 1 ต้น
*   น้ำปลา 1 ช้อนโต๊ะ
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   น้ำตาลปี๊บ 1/2 ช้อนโต๊ะ
*   พริกขี้หนู 2-3 เม็ด
*   กระเทียม 2 กลีบ
*   รากผักชี 1 ต้น
*   ต้นหอมซอย 1 ต้น

**วิธีทำ**

1.  **ล้างมันปลากราย** ล้างมันปลากรายให้สะอาด
2.  **ปอกมันปลากราย** ปอกเปลือกมันปลากราย
3.  **หั่นมันปลากราย** หั่นมันปลากรายเป็นชิ้น
4.  **ผสมเครื่องปรุง** ใส่น้ำตาลปี๊บ น้ำปลา น้ำมะนาว พริกขี้หนู กระเทียม รากผักชี และต้นหอมซอยลงในชามผสม
5.  **ผสมมันปลากราย** ใส่มันปลากรายที่หั่นไว้ลงในชามผสม
6.  **ทอดมันปลากราย** ใส่น้ำมันลงในกระทะและรอจนน้ำมันร้อน จากนั้นใส่มันปลากรายที่ผสมเครื่องปรุงไว้ลงไปทอด
7.  **ทอดจนเหลือง** ทอดมันปลากรายจนเหลืองกรอบ
8.  **เสิร์ฟ** เสิร์ฟทอดม","**withithamthodmanplakray**

**swnphsm**

*   manplakray 2 luk
*   nammanphuech 1 thwy
*   namtalpib 1/2 chonota
*   nampla 1 chonota
*   nammanaw 1 chonota
*   phrikkhihnu 2-3 emd
*   kraethiym 2 klib
*   rakphakchi 1 tn
*   tnhomsoy 1 tn
*   nampla 1 chonota
*   nammanaw 1 chonota
*   namtalpib 1/2 chonota
*   phrikkhihnu 2-3 emd
*   kraethiym 2 klib
*   rakphakchi 1 tn
*   tnhomsoy 1 tn

**withitham**

1.  **langmanplakray** langmanplakrayaihsaoad
2.  **pokmanplakray** pokeplueokmanplakray
3.  **hanmanplakray** hanmanplakrayepnchin
4.  **phsmekhrueongprung** aisnamtalpib nampla nammanaw phrikkhihnu kraethiym rakphakchi aelatnhomsoylngainchamphsm
5.  **phsmmanplakray** aismanplakraythihanaiwlngainchamphsm
6.  **thodmanplakray** aisnammanlngainkrathaaelarochnnammanron chaknanaismanplakraythiphsmekhrueongprungaiwlngaipthod
7.  **thodchnehlueong** thodmanplakraychnehlueongkrob
8.  **esirf** esirfthodm",.
จงเขียนวิธีทำ เต้าเจี้ยวหลน,"เต้าเจี้ยวหลน เป็นอาหารพื้นเมืองของภาคเหนือของประเทศไทย โดยใช้เต้าเจี้ยวที่ทำจากถั่วเหลืองหมักเป็นส่วนประกอบหลัก โดยมีวิธีทำดังนี้

**วัตถุดิบ**

*   เต้าเจี้ยว 1 ถ้วย
*   น้ำมันพืช 2 ช้อนโต๊ะ
*   กระเทียมสับ 3 กลีบ
*   พริกขี้หนูสวน 3 เม็ด
*   ต้นหอมซอย 1 ต้น
*   น้ำตาลปี๊บ 1 ช้อนชา
*   น้ำปลา 1 ช้อนโต๊ะ
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   น้ำ 1 ถ้วย

**วิธีทำ**

1.  ใส่น้ำมันพืชลงในกระทะ ตั้งไฟกลาง รอจนน้ำมันร้อน
2.  ใส่กระเทียมและพริกขี้หนูสวนลงไปผัดจนมีกลิ่นหอม
3.  ใส่เต้าเจี้ยวลงไปผัดให้เข้ากัน
4.  เติมน้ำตาลปี๊บ น้ำปลา และน้ำมะนาวลงไปผัดให้เข้ากัน
5.  ใส่น้ำลงไปและคนให้เข้ากัน
6.  รอจนน้ำเดือดและลดไฟลง
7.  ใส่ต้นหอมซอยลงไปและคนให้เข้ากัน
8.  ตักเสิร์ฟ","etaechiywhln epnoaharphuenemueongkhongphakhehnueokhongpraethsaithy odyaichetaechiywthithamchakthawehlueonghmakepnswnprakobhlak odymiwithithamdangni

**watthudib**

*   etaechiyw 1 thwy
*   nammanphuech 2 chonota
*   kraethiymsab 3 klib
*   phrikkhihnuswn 3 emd
*   tnhomsoy 1 tn
*   namtalpib 1 choncha
*   nampla 1 chonota
*   nammanaw 1 chonota
*   nam 1 thwy

**withitham**

1.  aisnammanphuechlngainkratha tangaifklang rochnnammanron
2.  aiskraethiymaelaphrikkhihnuswnlngaipphadchnmiklinhom
3.  aisetaechiywlngaipphadaihekhakan
4.  etimnamtalpib nampla aelanammanawlngaipphadaihekhakan
5.  aisnamlngaipaelakhnaihekhakan
6.  rochnnamedueodaelaldaiflng
7.  aistnhomsoylngaipaelakhnaihekhakan
8.  takesirf",.
จงเขียนวิธีทำ พะแนง,"พะแนงเป็นอาหารไทยที่มีรสชาติเข้มข้นและหอมกลิ่นเครื่องเทศ มักจะเสิร์ฟพร้อมข้าวสวยร้อน ๆ วิธีทำพะแนงสามารถทำได้ดังนี้

**ส่วนผสม**

*   เนื้อ (หมู ไก่ หรือเนื้อแดง) 300 กรัม
*   พริกแกงพะแนง 2 ช้อนโต๊ะ
*   น้ำมันพืช 2 ช้อนโต๊ะ
*   หอมแดง 4 หัว
*   กระเทียม 4 กลีบ
*   รากผักชี 2 ราก
*   ตะไคร้ 2 ต้น
*   ใบมะกรูด 2 ใบ
*   น้ำตาลปี๊บ 1 ช้อนชา
*   น้ำมะนาว 1 ช้อนโต๊ะ
*   น้ำปลา 1 ช้อนโต๊ะ
*   น้ำ 1 ถ้วย
*   น้ำกะทิ 1 ถ้วย
*   เกลือ 1/2 ช้อนชา
*   พริกไทยป่น 1/4 ช้อนชา
*   ใบมะกรูดซอย 1/4 ถ้วย
*   น้ำมะนาว 2 ช้อนโต๊ะ

**วิธีทำ**

1.  ตั้งกระทะ ใส่น้ำมันพืชลงไป 2 ช้อนโต๊ะ รอให้น้ำมันร้อน
2.  ใส่พริกแกงพะแนงลงไปผัดให้หอม
3.  ใส่เนื้อหมูสับลงไปผัดให้เนื้อเปลี่ยนสี
4.  เติมน้ำลงไป 1 ถ้วย และน้ำกะทิ 1 ถ้วย
5.  ใส่เกลือ น้ำตาลปี๊บ น้ำปลา และพริกไทยป่นลงไป คนให้เข้ากัน
6.  ใส่หอมแดง กระเทียม รากผักชี ตะไคร้ และใบมะกรูดลงไป คนให้เข้ากัน
7.  รอจนน้ำเริ่ม","phaaenngepnoaharaithythimirschatiekhmkhnaelahomklinekhrueongeths makchaesirfphromkhawswyron - withithamphaaenngsamarththamaiddangni

**swnphsm**

*   enueo (hmu aik hrueoenueoaedng) 300 kram
*   phrikaekngphaaenng 2 chonota
*   nammanphuech 2 chonota
*   homaedng 4 haw
*   kraethiym 4 klib
*   rakphakchi 2 rak
*   taaikhr 2 tn
*   aibmakrud 2 aib
*   namtalpib 1 choncha
*   nammanaw 1 chonota
*   nampla 1 chonota
*   nam 1 thwy
*   namkathi 1 thwy
*   eklueo 1/2 choncha
*   phrikaithypn 1/4 choncha
*   aibmakrudsoy 1/4 thwy
*   nammanaw 2 chonota

**withitham**

1.  tangkratha aisnammanphuechlngaip 2 chonota roaihnammanron
2.  aisphrikaekngphaaennglngaipphadaihhom
3.  aisenueohmusablngaipphadaihenueoepliynsi
4.  etimnamlngaip 1 thwy aelanamkathi 1 thwy
5.  aiseklueo namtalpib nampla aelaphrikaithypnlngaip khnaihekhakan
6.  aishomaedng kraethiym rakphakchi taaikhr aelaaibmakrudlngaip khnaihekhakan
7.  rochnnamerim",.
